Date,Open,High,Low,Close,Volume,Adj Close,Daily_Return,Log_Return,MA_20,MA_50,Volatility_20,Price_Change
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,152531200,77.0077133178711,-0.018310546187148335,-0.018480259121388166,79.84437561035156,,0.018878407442264437,1.4875030517578125
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,93984000,78.12300109863281,0.014482743314067292,0.014378870098712339,79.93250045776367,,0.01906744664382374,1.154998779296875
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,100566000,77.32154083251953,-0.010258968463974338,-0.010311954379688664,79.96500015258789,,0.019224926142573113,0.8300018310546875
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,129554000,75.57136535644531,-0.02263503052234317,-0.022895135306420445,79.8877498626709,,0.019878151389352984,1.8125
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,222195200,71.98169708251953,-0.047500385551912494,-0.0486655767602737,79.63612480163575,,0.022563831859710403,3.717498779296875
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,230673600,69.54352569580078,-0.033872179058296537,-0.03445913370768565,79.37524948120117,,0.022871307724744945,2.5250015258789062
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,198054800,70.64673614501953,0.015863675150069367,0.01573916215171651,79.06224937438965,,0.02214297901345489,1.1425018310546875
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,320605600,66.02870178222656,-0.06536820530254006,-0.06760262971661254,78.42699928283692,,0.025486603769586662,4.782501220703125
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,426510000,65.99005126953125,-0.0005849797767482068,-0.0005851509441740524,77.79562416076661,,0.025499964547120352,0.04000091552734375
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,341397200,72.13380432128906,0.09310072274952952,0.08901835750994125,77.66187400817871,,0.03211633166517585,6.3625030517578125
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,319475600,69.84286499023438,-0.0317592795151177,-0.03227454443399327,77.42012405395508,,0.032834786186806096,2.37249755859375
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,219178400,73.08248901367188,0.04638456577639127,0.04534095178058701,77.21874885559082,,0.033685941786734785,3.3549957275390625
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,187572800,70.71190643310547,-0.03243699915243503,-0.03297473904312418,76.86212387084962,,0.034246764831289744,2.4549942016601562
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,226176800,69.7728500366211,-0.013280125870939186,-0.013369095303964924,76.40987396240234,,0.034077227032111225,0.972503662109375
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,286744800,64.25438690185547,-0.07909208541712087,-0.08239523189183517,75.73662414550782,,0.038108302101965405,5.714996337890625
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,285290000,68.882080078125,0.07202157246522778,0.06954618601444346,75.28399925231933,,0.0419216721786676,4.7924957275390625
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,255598800,66.4897689819336,-0.03473051023093954,-0.03534795262069725,74.73174934387207,,0.04243325358544173,2.4775009155273438
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,418474000,59.9235954284668,-0.09875466605505201,-0.10397776771127877,73.74462413787842,,0.04688361816699619,6.799999237060547
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,370732000,67.10291290283203,0.11980826654731591,0.11315748006946919,73.15837421417237,76.45169975280761,0.054828093747338824,7.435001373291016
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,322423600,58.4703369140625,-0.12864695596573805,-0.137708052412532,72.1241241455078,76.16099975585938,0.0619750725261517,8.939998626708984
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,324056000,61.041290283203125,0.04397008216537346,0.04303083212011041,71.29737415313721,75.93814979553223,0.06328957578469725,2.6624984741210938
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,300233600,59.54700469970703,-0.024479958975183402,-0.02478457476832596,70.33549919128419,75.67249984741211,0.06304830621575098,1.5475006103515625
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,271857200,59.09075164794922,-0.007662056203340817,-0.0076915605619655705,69.39149932861328,75.4044497680664,0.06305816794726408,0.4724998474121094
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,401693200,55.33934783935547,-0.06348555177559367,-0.06559032932121368,68.34387454986572,75.0346997833252,0.06410887633555157,3.884998321533203
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,336752800,54.16370391845703,-0.02124415572883842,-0.02147306053667657,67.4212495803833,74.60839973449707,0.06365701498172027,1.2175025939941406
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,287531200,59.59770202636719,0.10032540114763622,0.09560595528356876,66.90624980926513,74.2911498260498,0.06797769689278037,5.62750244140625
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,303602000,59.26939010620117,-0.0055087515531973,-0.005523980679768436,66.31712493896484,73.93394989013672,0.06775746179811493,0.3400001525878906
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,252087200,62.3883171081543,0.052622995862315225,0.05128514042350652,66.12862510681153,73.66274993896485,0.06754000381745504,3.229999542236328
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,204216800,59.805301666259766,-0.04140224751262378,-0.04228373683751426,65.80837535858154,73.34474998474121,0.06810809758324578,2.674999237060547
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,167976400,61.51203155517578,0.028537950709074167,0.028138328515267774,65.25837535858155,73.0426000213623,0.06497716447241698,1.7674980163574219
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,197002000,61.38648986816406,-0.002040753021636643,-0.002042838195450451,64.82050018310547,72.72039993286133,0.06473305322617554,0.13000106811523438
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,176218400,58.156517028808594,-0.05261705130869221,-0.05405188665813775,64.04762535095215,72.34209991455079,0.06436168711506007,3.3449974060058594
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000,59.12696075439453,0.016686683626928822,0.016548990570761035,63.447750091552734,71.97824981689453,0.06444148233428053,1.0049972534179688
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000,58.277217864990234,-0.014371408643005013,-0.014475677535776998,62.85250015258789,71.58914978027343,0.06444595443062669,0.8799972534179688
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,201820400,63.36119079589844,0.08723746836966395,0.08364004644129358,62.80625,71.30994979858399,0.06518388257902545,5.2649993896484375
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200,62.6273078918457,-0.011582308571582711,-0.011649905970384159,62.48237495422363,71.06234970092774,0.06307288117480632,0.7600021362304688
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,168895200,64.23023986816406,0.02559462990362782,0.025272571117155352,62.3653751373291,70.80424972534179,0.06298209248657191,1.660003662109375
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800,64.6937255859375,0.0072160816976889475,0.00719017035771461,62.61237506866455,70.52249969482422,0.05820783754421486,0.4799957275390625
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800,65.96350860595703,0.01962763520019828,0.01943749711505021,62.55337505340576,70.26939971923828,0.05242877972487846,1.31500244140625
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,194994800,69.29486846923828,0.050503157522300945,0.04926924703119566,63.11387481689453,70.157099609375,0.042465407633619265,3.4499969482421875
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,131154400,68.66239166259766,-0.009127313111321755,-0.009169222240380774,63.508499717712404,70.03594955444336,0.04183030268842128,0.654998779296875
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,157125200,69.20797729492188,0.007945750532016405,0.007914349284236623,64.00874977111816,69.87514953613281,0.041202902525933505,0.56500244140625
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,215250000,68.26893615722656,-0.01356871399529369,-0.013661610274173992,64.48399963378907,69.6818994140625,0.04134028335342565,0.972503662109375
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200,66.85188293457031,-0.02075670215900005,-0.02097515063526252,65.08012447357177,69.44049942016602,0.038296315130423635,1.467498779296875
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,180991600,64.78546905517578,-0.03091033035419699,-0.031398133038616306,65.63012447357178,69.18219940185547,0.03877937019909111,2.1399993896484375
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,116862400,66.6515121459961,0.028803558993071077,0.028396533858639317,65.99537448883056,68.95494949340821,0.033416416376726966,1.9325027465820312
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,124814400,66.3932113647461,-0.0038754339028068685,-0.0038829628550406266,66.36424942016602,68.73204956054687,0.03338968689752838,0.2675018310546875
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200,68.30995178222656,0.028869586869241237,0.02846071108360393,66.67087440490722,68.51089950561523,0.032114443887562544,1.9850006103515625
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600,68.35821533203125,0.0007068318414262809,0.0007065821534516,67.11374950408936,68.30239959716796,0.03019738957253055,0.0500030517578125
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800,67.25017547607422,-0.016209438280229915,-0.016342248365057214,67.41087436676025,68.07054946899414,0.030172053330349762,1.1475067138671875
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,137280800,69.45903015136719,0.0328452324470514,0.03231735553149393,67.8288745880127,67.91419952392579,0.030754941322386705,2.287506103515625
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000,70.9243392944336,0.021096085131450115,0.020876643600259502,68.48999938964843,67.76509948730468,0.027414224146238925,1.5174942016601562
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,240616800,69.7824935913086,-0.01609932152918625,-0.01623032353771697,69.0417495727539,67.60894958496094,0.02797148377231766,1.1824951171875
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000,70.76985168457031,0.014148809057535017,0.014049648896214476,69.68862457275391,67.50949966430665,0.027472648855119727,1.0224990844726562
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200,71.83204650878906,0.015008847869833364,0.014897329568893164,70.12724952697754,67.5063996887207,0.021355771669463185,1.0999984741210938
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,142333600,72.5731430053711,0.010317271640702286,0.010264411861892801,70.64224967956542,67.56914978027343,0.020945992976798496,0.7675018310546875
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200,73.32388305664062,0.010344893394040211,0.010291751170578447,71.11312446594238,67.62459976196288,0.020535926486231662,0.777496337890625
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400,75.06912231445312,0.02103777854047717,0.02081954000678209,71.63987464904785,67.80764984130859,0.0207805044846649,1.597503662109375
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,76.2503890991211,0.015735352290909388,0.015612835196842671,72.16187477111816,68.0158999633789,0.020680307186838838,1.220001220703125
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,75.37896728515625,-0.011428227649636025,-0.011494031672537217,72.46637496948242,68.07889999389648,0.01851035433303881,0.9000015258789062
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,74.46882629394531,-0.012074145728808161,-0.012147630334601305,72.75662498474121,68.17054992675781,0.01863406360436707,0.94000244140625
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,74.92632293701172,0.006143392445746132,0.006124598742494439,73.04225006103516,68.20455001831054,0.01861818155186191,0.472503662109375
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,74.48333740234375,-0.005912053496561764,-0.00592959887181035,73.35362510681152,68.27849990844726,0.018313547992996226,0.4575042724609375
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,76.23827362060547,0.023561145888427948,0.023287866287270975,73.82900009155273,68.40814987182617,0.01777503108800105,1.8125
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600,75.79772186279297,-0.005778438074729886,-0.005795197842728512,74.38862533569336,68.64299987792968,0.015708844470349214,0.45499420166015625
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,77.2718505859375,0.01944815754296969,0.019261458874264042,74.92775039672851,68.81244995117187,0.015200408065375037,1.5224990844726562
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800,76.69573974609375,-0.007455454690675767,-0.007483385504202602,75.45050048828125,69.01955001831055,0.015359774684048581,0.595001220703125
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200,77.1895523071289,0.006438404625611405,0.006417766635006958,75.89950065612793,69.37285011291505,0.014512111348892472,0.5100021362304688
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,125522000,76.66671752929688,-0.006773506735514134,-0.006796551051767431,76.31900062561036,69.56665016174317,0.014750506878888504,0.5400009155273438
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200,77.000732421875,0.0043569422453433315,0.004347478251902913,76.81312561035156,69.94615005493164,0.013827261946325704,0.34499359130859375
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800,77.03462982177734,0.0004401454053155618,0.0004400485697400987,77.19462547302246,70.27310005187988,0.012482894775389742,0.035003662109375
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,76.95957946777344,-0.0009740693121563782,-0.0009745440259632908,77.49637565612792,70.62945007324218,0.011969620202613654,0.0774993896484375
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,77.90601348876953,0.012297929269941221,0.012222924050923517,77.90612564086913,71.01480010986329,0.011104728091390143,0.9775009155273438
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,78.26670837402344,0.004629455355348977,0.004618772385106134,78.2833755493164,71.48530006408691,0.010915419965333458,0.37249755859375
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200,78.69754791259766,0.005505037420229231,0.005489940083986764,78.62787551879883,71.98905006408691,0.010661649498672645,0.44499969482421875
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400,78.01980590820312,-0.008612167307518348,-0.008649466325038917,78.89900054931641,72.36625007629395,0.010951686278958518,0.6999969482421875
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,80.24189758300781,0.02848098928760323,0.028082946019387024,79.24600067138672,72.79615005493164,0.012186733504839618,2.2949981689453125
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,80.71631622314453,0.005912493077158798,0.005895082881367225,79.53762550354004,73.17125,0.011567872410693215,0.48999786376953125
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400,83.26517486572266,0.03157799750833212,0.031089666286867896,79.89987525939941,73.65249992370606,0.012857666963230683,2.6324996948242188
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,85.40738677978516,0.025727510551937005,0.025402127217461996,80.41775016784668,74.14264991760254,0.013101717699066005,2.2125015258789062
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,81.30695343017578,-0.0480104370741008,-0.049201207564000385,80.77087516784668,74.5506999206543,0.01766472216125896,4.2350006103515625
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,82.00890350341797,0.008633503867755632,0.008596448300086336,81.13662490844726,75.04014984130859,0.01768611275856583,0.7249984741210938
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800,83.02312469482422,0.012367185927901092,0.012291337002247682,81.57762489318847,75.53044982910156,0.01758874283963774,1.0475006103515625
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800,85.22341918945312,0.026502220463282766,0.026157120614582512,82.04162483215332,76.08379974365235,0.017753025445320855,2.2724990844726562
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400,85.10480499267578,-0.0013917014685934648,-0.0013926707845189497,82.52224960327149,76.52939971923828,0.017631557633734744,0.12249755859375
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400,85.1386947631836,0.0003982327423870391,0.00039815346877401846,82.92849960327149,76.99089981079102,0.01737571521152385,0.035003662109375
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000,84.65217590332031,-0.005714638224894375,-0.0057310292455795735,83.33937454223633,77.40914978027344,0.017314573662363695,0.50250244140625
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200,86.86698150634766,0.0261637706294926,0.025827354507163287,83.8391242980957,77.8635498046875,0.01793488457085945,2.2874984741210938
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,212155600,88.72113037109375,0.021344787155047618,0.021120177724748765,84.46162414550781,78.32994979858398,0.017980556404700167,1.9150009155273438
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200,87.15504455566406,-0.017652037329143666,-0.017809692586195552,84.9859992980957,78.6949998474121,0.01883447002670664,1.6175003051757812
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400,88.31207275390625,0.013275561883319131,0.01318821382545862,85.56837425231933,79.09704986572265,0.01884521654722011,1.1949996948242188
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800,85.5986099243164,-0.030725774497311842,-0.03120770867309365,86.01449928283691,79.43174987792969,0.02063214300594711,2.8024978637695312
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000,87.57138061523438,0.02304666963762081,0.022785106298042836,86.51362419128418,79.82664993286133,0.020950863474385947,2.0374984741210938
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,140223200,88.30238342285156,0.008347584233129979,0.00831293583858871,87.03187408447266,80.26599990844727,0.020955744016261633,0.7549972534179688
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200,88.13534545898438,-0.0018914541241646932,-0.00189324518234253,87.51924896240234,80.74469985961915,0.02103069763706275,0.1725006103515625
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600,88.13534545898438,0.0,0.0,88.04162368774413,81.18474975585937,0.020808646236097548,0.0
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600,90.4930191040039,0.026750215989129744,0.026398684216456428,88.57099876403808,81.67884979248046,0.02071819091794757,2.4350051879882812
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400,90.21220397949219,-0.003102858481131565,-0.0031076823275681766,89.06137390136719,82.12744979858398,0.02081840768913181,0.29000091552734375
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000,92.31327056884766,0.023290114086561564,0.023023038247490753,89.52862396240235,82.61844970703125,0.020371129760773238,2.1699981689453125
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800,92.71023559570312,0.004300324276778955,0.004291104305463159,89.90574913024902,83.14059982299804,0.01980605080790287,0.410003662109375
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200,92.87239837646484,0.0017492569203771957,0.0017477287523365943,90.50299911499023,83.62034973144532,0.015368802085898518,0.1674957275390625
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200,92.4439697265625,-0.004613190803429701,-0.004623864407021364,91.0418743133545,84.06089981079101,0.015563736330120844,0.44249725341796875
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200,93.97379302978516,0.016548420475024583,0.016412987457458082,91.60737457275391,84.55669982910156,0.015678447460488135,1.5800018310546875
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000,94.62007141113281,0.006877322295030686,0.006853781384709544,92.09262466430664,85.04539978027344,0.014962709827089651,0.6674957275390625
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600,93.45579528808594,-0.012304931270650021,-0.012381263761140567,92.52387466430665,85.48804977416992,0.015413635664993644,1.2024993896484375
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800,93.26696014404297,-0.0020202512022980956,-0.0020222946624239846,92.94362449645996,85.91144973754882,0.01545846369495007,0.19499969482421875
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,90318000,95.23245239257812,0.0210739279246257,0.0208549439311001,93.48999938964843,86.35989974975585,0.015668672681361847,2.029998779296875
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,103433200,93.9181137084961,-0.013801674444927303,-0.013897803069163439,93.8541244506836,86.7492497253418,0.015525319629489593,1.3574981689453125
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600,94.18196868896484,0.0028092689120893244,0.0028053302908855626,94.13612442016601,87.11964965820313,0.01498710011634059,0.27249908447265625
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400,89.89512634277344,-0.04551643995416055,-0.04658485959395655,94.27762451171876,87.41949966430664,0.018138485756228298,4.427497863769531
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800,89.67244720458984,-0.0024772831483609314,-0.0024803566913329305,94.34787445068359,87.73354965209961,0.017946615123723718,0.23000335693359375
